"Station","Date.UTC.","Amount.mm.","Period.Hrs.","Freq","UTC_date"
"Auckland, North Shore Albany Ews","20120901:0600",0,1,"H",2012-09-01 06:00:00
"Auckland, North Shore Albany Ews","20120902:0600",0,1,"H",2012-09-02 06:00:00
"Auckland, North Shore Albany Ews","20120903:0600",0.1,1,"H",2012-09-03 06:00:00
"Auckland, North Shore Albany Ews","20120904:0600",0.1,1,"H",2012-09-04 06:00:00
"Auckland, North Shore Albany Ews","20120905:0600",0,1,"H",2012-09-05 06:00:00
"Auckland, North Shore Albany Ews","20120906:0600",0,1,"H",2012-09-06 06:00:00
"Auckland, North Shore Albany Ews","20120907:0600",0,1,"H",2012-09-07 06:00:00
"Auckland, North Shore Albany Ews","20120908:0600",0.6,1,"H",2012-09-08 06:00:00
"Auckland, North Shore Albany Ews","20120909:0600",0.4,1,"H",2012-09-09 06:00:00
"Auckland, North Shore Albany Ews","20120910:0600",0,1,"H",2012-09-10 06:00:00
"Auckland, North Shore Albany Ews","20120911:0600",0,1,"H",2012-09-11 06:00:00
"Auckland, North Shore Albany Ews","20120912:0600",0,1,"H",2012-09-12 06:00:00
"Auckland, North Shore Albany Ews","20120913:0600",0,1,"H",2012-09-13 06:00:00
"Auckland, North Shore Albany Ews","20120914:0600",0,1,"H",2012-09-14 06:00:00
"Auckland, North Shore Albany Ews","20120915:0600",0.1,1,"H",2012-09-15 06:00:00
"Auckland, North Shore Albany Ews","20120916:0600",0,1,"H",2012-09-16 06:00:00
"Auckland, North Shore Albany Ews","20120917:0600",0,1,"H",2012-09-17 06:00:00
"Auckland, North Shore Albany Ews","20120918:0600",0,1,"H",2012-09-18 06:00:00
"Auckland, North Shore Albany Ews","20120919:0600",0,1,"H",2012-09-19 06:00:00
"Auckland, North Shore Albany Ews","20120920:0600",0,1,"H",2012-09-20 06:00:00
"Auckland, North Shore Albany Ews","20120921:0600",0,1,"H",2012-09-21 06:00:00
"Auckland, North Shore Albany Ews","20120922:0600",0,1,"H",2012-09-22 06:00:00
"Auckland, North Shore Albany Ews","20120923:0600",0,1,"H",2012-09-23 06:00:00
"Auckland, North Shore Albany Ews","20120924:0600",0,1,"H",2012-09-24 06:00:00
"Auckland, North Shore Albany Ews","20120925:0600",0,1,"H",2012-09-25 06:00:00
"Auckland, North Shore Albany Ews","20120926:0600",0,1,"H",2012-09-26 06:00:00
"Auckland, North Shore Albany Ews","20120927:0600",0,1,"H",2012-09-27 06:00:00
"Auckland, North Shore Albany Ews","20120928:0600",0,1,"H",2012-09-28 06:00:00
"Auckland, North Shore Albany Ews","20120929:0600",2.3,1,"H",2012-09-29 06:00:00
"Auckland, North Shore Albany Ews","20120930:0600",0,1,"H",2012-09-30 06:00:00
"Auckland, North Shore Albany Ews","20121001:0600",0,1,"H",2012-10-01 06:00:00
"Auckland, North Shore Albany Ews","20121002:0600",0,1,"H",2012-10-02 06:00:00
"Auckland, North Shore Albany Ews","20121003:0600",0,1,"H",2012-10-03 06:00:00
"Auckland, North Shore Albany Ews","20121004:0600",0,1,"H",2012-10-04 06:00:00
"Auckland, North Shore Albany Ews","20121005:0600",0,1,"H",2012-10-05 06:00:00
"Auckland, North Shore Albany Ews","20121006:0600",0.2,1,"H",2012-10-06 06:00:00
"Auckland, North Shore Albany Ews","20121007:0600",0,1,"H",2012-10-07 06:00:00
"Auckland, North Shore Albany Ews","20121008:0600",0,1,"H",2012-10-08 06:00:00
"Auckland, North Shore Albany Ews","20121009:0600",0,1,"H",2012-10-09 06:00:00
"Auckland, North Shore Albany Ews","20121010:0600",0,1,"H",2012-10-10 06:00:00
"Auckland, North Shore Albany Ews","20121011:0600",0,1,"H",2012-10-11 06:00:00
"Auckland, North Shore Albany Ews","20121012:0600",0,1,"H",2012-10-12 06:00:00
"Auckland, North Shore Albany Ews","20121013:0600",0,1,"H",2012-10-13 06:00:00
"Auckland, North Shore Albany Ews","20121014:0600",0,1,"H",2012-10-14 06:00:00
"Auckland, North Shore Albany Ews","20121015:0600",0,1,"H",2012-10-15 06:00:00
"Auckland, North Shore Albany Ews","20121016:0600",0.1,1,"H",2012-10-16 06:00:00
"Auckland, North Shore Albany Ews","20121017:0600",0,1,"H",2012-10-17 06:00:00
"Auckland, North Shore Albany Ews","20121018:0600",0,1,"H",2012-10-18 06:00:00
"Auckland, North Shore Albany Ews","20121019:0600",0,1,"H",2012-10-19 06:00:00
"Auckland, North Shore Albany Ews","20121020:0600",0,1,"H",2012-10-20 06:00:00
"Auckland, North Shore Albany Ews","20121021:0600",2.4,1,"H",2012-10-21 06:00:00
"Auckland, North Shore Albany Ews","20121022:0600",0,1,"H",2012-10-22 06:00:00
"Auckland, North Shore Albany Ews","20121023:0600",0,1,"H",2012-10-23 06:00:00
"Auckland, North Shore Albany Ews","20121024:0600",0,1,"H",2012-10-24 06:00:00
"Auckland, North Shore Albany Ews","20121025:0600",0,1,"H",2012-10-25 06:00:00
"Auckland, North Shore Albany Ews","20121026:0600",0,1,"H",2012-10-26 06:00:00
"Auckland, North Shore Albany Ews","20121027:0600",0,1,"H",2012-10-27 06:00:00
"Auckland, North Shore Albany Ews","20121028:0600",0.6,1,"H",2012-10-28 06:00:00
"Auckland, North Shore Albany Ews","20121029:0600",0,1,"H",2012-10-29 06:00:00
"Auckland, North Shore Albany Ews","20121030:0600",0,1,"H",2012-10-30 06:00:00
"Auckland, North Shore Albany Ews","20121031:0600",0,1,"H",2012-10-31 06:00:00
"Auckland, North Shore Albany Ews","20121101:0600",0,1,"H",2012-11-01 06:00:00
"Auckland, North Shore Albany Ews","20121102:0600",0,1,"H",2012-11-02 06:00:00
"Auckland, North Shore Albany Ews","20121103:0600",0.1,1,"H",2012-11-03 06:00:00
"Auckland, North Shore Albany Ews","20121104:0600",0,1,"H",2012-11-04 06:00:00
"Auckland, North Shore Albany Ews","20121105:0600",0,1,"H",2012-11-05 06:00:00
"Auckland, North Shore Albany Ews","20121106:0600",0,1,"H",2012-11-06 06:00:00
"Auckland, North Shore Albany Ews","20121107:0600",0,1,"H",2012-11-07 06:00:00
"Auckland, North Shore Albany Ews","20121108:0600",0,1,"H",2012-11-08 06:00:00
"Auckland, North Shore Albany Ews","20121109:0600",0,1,"H",2012-11-09 06:00:00
"Auckland, North Shore Albany Ews","20121110:0600",0,1,"H",2012-11-10 06:00:00
"Auckland, North Shore Albany Ews","20121111:0600",0,1,"H",2012-11-11 06:00:00
"Auckland, North Shore Albany Ews","20121112:0600",0,1,"H",2012-11-12 06:00:00
"Auckland, North Shore Albany Ews","20121113:0600",0,1,"H",2012-11-13 06:00:00
"Auckland, North Shore Albany Ews","20121114:0600",0,1,"H",2012-11-14 06:00:00
"Auckland, North Shore Albany Ews","20121115:0600",2.8,1,"H",2012-11-15 06:00:00
"Auckland, North Shore Albany Ews","20121116:0600",0,1,"H",2012-11-16 06:00:00
"Auckland, North Shore Albany Ews","20121117:0600",0.2,1,"H",2012-11-17 06:00:00
"Auckland, North Shore Albany Ews","20121118:0600",0,1,"H",2012-11-18 06:00:00
"Auckland, North Shore Albany Ews","20121119:0600",0,1,"H",2012-11-19 06:00:00
"Auckland, North Shore Albany Ews","20121120:0600",0,1,"H",2012-11-20 06:00:00
"Auckland, North Shore Albany Ews","20121121:0600",0,1,"H",2012-11-21 06:00:00
"Auckland, North Shore Albany Ews","20121122:0600",0,1,"H",2012-11-22 06:00:00
"Auckland, North Shore Albany Ews","20121123:0600",0,1,"H",2012-11-23 06:00:00
"Auckland, North Shore Albany Ews","20121124:0600",0,1,"H",2012-11-24 06:00:00
"Auckland, North Shore Albany Ews","20121125:0600",0,1,"H",2012-11-25 06:00:00
"Auckland, North Shore Albany Ews","20121126:0600",0,1,"H",2012-11-26 06:00:00
"Auckland, North Shore Albany Ews","20121127:0600",0,1,"H",2012-11-27 06:00:00
"Auckland, North Shore Albany Ews","20121128:0600",0,1,"H",2012-11-28 06:00:00
"Auckland, North Shore Albany Ews","20121129:0600",1.1,1,"H",2012-11-29 06:00:00
"Auckland, North Shore Albany Ews","20121130:0600",0,1,"H",2012-11-30 06:00:00
"Auckland, North Shore Albany Ews","20121201:0600",0,1,"H",2012-12-01 06:00:00
"Auckland, North Shore Albany Ews","20121202:0600",0,1,"H",2012-12-02 06:00:00
"Auckland, North Shore Albany Ews","20121203:0600",0,1,"H",2012-12-03 06:00:00
"Auckland, North Shore Albany Ews","20121204:0600",0,1,"H",2012-12-04 06:00:00
"Auckland, North Shore Albany Ews","20121205:0600",1.4,1,"H",2012-12-05 06:00:00
"Auckland, North Shore Albany Ews","20121206:0600",0,1,"H",2012-12-06 06:00:00
"Auckland, North Shore Albany Ews","20121207:0600",0,1,"H",2012-12-07 06:00:00
"Auckland, North Shore Albany Ews","20121208:0600",0,1,"H",2012-12-08 06:00:00
"Auckland, North Shore Albany Ews","20121209:0600",0,1,"H",2012-12-09 06:00:00
"Auckland, North Shore Albany Ews","20121210:0600",0,1,"H",2012-12-10 06:00:00
"Auckland, North Shore Albany Ews","20121211:0600",0,1,"H",2012-12-11 06:00:00
"Auckland, North Shore Albany Ews","20121212:0600",0,1,"H",2012-12-12 06:00:00
"Auckland, North Shore Albany Ews","20121213:0600",0,1,"H",2012-12-13 06:00:00
"Auckland, North Shore Albany Ews","20121214:0600",0,1,"H",2012-12-14 06:00:00
"Auckland, North Shore Albany Ews","20121215:0600",0,1,"H",2012-12-15 06:00:00
"Auckland, North Shore Albany Ews","20121216:0600",0,1,"H",2012-12-16 06:00:00
"Auckland, North Shore Albany Ews","20121217:0600",0,1,"H",2012-12-17 06:00:00
"Auckland, North Shore Albany Ews","20121218:0600",0,1,"H",2012-12-18 06:00:00
"Auckland, North Shore Albany Ews","20121219:0600",0,1,"H",2012-12-19 06:00:00
"Auckland, North Shore Albany Ews","20121220:0600",0,1,"H",2012-12-20 06:00:00
"Auckland, North Shore Albany Ews","20121221:0600",0,1,"H",2012-12-21 06:00:00
"Auckland, North Shore Albany Ews","20121222:0600",0,1,"H",2012-12-22 06:00:00
"Auckland, North Shore Albany Ews","20121223:0600",0,1,"H",2012-12-23 06:00:00
"Auckland, North Shore Albany Ews","20121224:0600",0,1,"H",2012-12-24 06:00:00
"Auckland, North Shore Albany Ews","20121225:0600",0.2,1,"H",2012-12-25 06:00:00
"Auckland, North Shore Albany Ews","20121226:0600",0.1,1,"H",2012-12-26 06:00:00
"Auckland, North Shore Albany Ews","20121227:0600",0,1,"H",2012-12-27 06:00:00
"Auckland, North Shore Albany Ews","20121228:0600",0,1,"H",2012-12-28 06:00:00
"Auckland, North Shore Albany Ews","20121229:0600",0,1,"H",2012-12-29 06:00:00
"Auckland, North Shore Albany Ews","20121230:0600",0,1,"H",2012-12-30 06:00:00
"Auckland, North Shore Albany Ews","20121231:0600",0,1,"H",2012-12-31 06:00:00
"Auckland, North Shore Albany Ews","20130101:0600",0,1,"H",2013-01-01 06:00:00
"Auckland, North Shore Albany Ews","20130102:0600",0,1,"H",2013-01-02 06:00:00
"Auckland, North Shore Albany Ews","20130103:0600",0,1,"H",2013-01-03 06:00:00
"Auckland, North Shore Albany Ews","20130104:0600",0,1,"H",2013-01-04 06:00:00
"Auckland, North Shore Albany Ews","20130105:0600",0,1,"H",2013-01-05 06:00:00
"Auckland, North Shore Albany Ews","20130106:0600",0,1,"H",2013-01-06 06:00:00
"Auckland, North Shore Albany Ews","20130107:0600",0,1,"H",2013-01-07 06:00:00
"Auckland, North Shore Albany Ews","20130108:0600",0,1,"H",2013-01-08 06:00:00
"Auckland, North Shore Albany Ews","20130109:0600",0,1,"H",2013-01-09 06:00:00
"Auckland, North Shore Albany Ews","20130110:0600",0,1,"H",2013-01-10 06:00:00
"Auckland, North Shore Albany Ews","20130111:0600",0,1,"H",2013-01-11 06:00:00
"Auckland, North Shore Albany Ews","20130112:0600",0,1,"H",2013-01-12 06:00:00
"Auckland, North Shore Albany Ews","20130113:0600",0,1,"H",2013-01-13 06:00:00
"Auckland, North Shore Albany Ews","20130114:0600",0,1,"H",2013-01-14 06:00:00
"Auckland, North Shore Albany Ews","20130115:0600",0.2,1,"H",2013-01-15 06:00:00
"Auckland, North Shore Albany Ews","20130116:0600",0,1,"H",2013-01-16 06:00:00
"Auckland, North Shore Albany Ews","20130117:0600",0.6,1,"H",2013-01-17 06:00:00
"Auckland, North Shore Albany Ews","20130118:0600",0,1,"H",2013-01-18 06:00:00
"Auckland, North Shore Albany Ews","20130119:0600",0,1,"H",2013-01-19 06:00:00
"Auckland, North Shore Albany Ews","20130120:0600",0,1,"H",2013-01-20 06:00:00
"Auckland, North Shore Albany Ews","20130121:0600",0,1,"H",2013-01-21 06:00:00
"Auckland, North Shore Albany Ews","20130122:0600",0,1,"H",2013-01-22 06:00:00
"Auckland, North Shore Albany Ews","20130123:0600",0,1,"H",2013-01-23 06:00:00
"Auckland, North Shore Albany Ews","20130124:0600",0,1,"H",2013-01-24 06:00:00
"Auckland, North Shore Albany Ews","20130125:0600",0,1,"H",2013-01-25 06:00:00
"Auckland, North Shore Albany Ews","20130126:0600",0,1,"H",2013-01-26 06:00:00
"Auckland, North Shore Albany Ews","20130127:0600",0,1,"H",2013-01-27 06:00:00
"Auckland, North Shore Albany Ews","20130128:0600",0,1,"H",2013-01-28 06:00:00
"Auckland, North Shore Albany Ews","20130129:0600",0,1,"H",2013-01-29 06:00:00
"Auckland, North Shore Albany Ews","20130130:0600",0,1,"H",2013-01-30 06:00:00
"Auckland, North Shore Albany Ews","20130131:0600",0,1,"H",2013-01-31 06:00:00
"Auckland, North Shore Albany Ews","20130201:0600",0,1,"H",2013-02-01 06:00:00
"Auckland, North Shore Albany Ews","20130202:0600",0,1,"H",2013-02-02 06:00:00
"Auckland, North Shore Albany Ews","20130203:0600",0,1,"H",2013-02-03 06:00:00
"Auckland, North Shore Albany Ews","20130204:0600",3.2,1,"H",2013-02-04 06:00:00
"Auckland, North Shore Albany Ews","20130205:0600",0,1,"H",2013-02-05 06:00:00
"Auckland, North Shore Albany Ews","20130206:0600",0,1,"H",2013-02-06 06:00:00
"Auckland, North Shore Albany Ews","20130207:0600",0,1,"H",2013-02-07 06:00:00
"Auckland, North Shore Albany Ews","20130208:0600",0,1,"H",2013-02-08 06:00:00
"Auckland, North Shore Albany Ews","20130209:0600",0,1,"H",2013-02-09 06:00:00
"Auckland, North Shore Albany Ews","20130210:0600",0,1,"H",2013-02-10 06:00:00
"Auckland, North Shore Albany Ews","20130211:0600",0,1,"H",2013-02-11 06:00:00
"Auckland, North Shore Albany Ews","20130212:0600",0,1,"H",2013-02-12 06:00:00
"Auckland, North Shore Albany Ews","20130213:0600",0,1,"H",2013-02-13 06:00:00
"Auckland, North Shore Albany Ews","20130214:0600",0,1,"H",2013-02-14 06:00:00
"Auckland, North Shore Albany Ews","20130215:0600",0,1,"H",2013-02-15 06:00:00
"Auckland, North Shore Albany Ews","20130216:0600",0,1,"H",2013-02-16 06:00:00
"Auckland, North Shore Albany Ews","20130217:0600",0,1,"H",2013-02-17 06:00:00
"Auckland, North Shore Albany Ews","20130218:0600",0,1,"H",2013-02-18 06:00:00
"Auckland, North Shore Albany Ews","20130219:0600",0,1,"H",2013-02-19 06:00:00
"Auckland, North Shore Albany Ews","20130220:0600",0,1,"H",2013-02-20 06:00:00
"Auckland, North Shore Albany Ews","20130221:0600",0,1,"H",2013-02-21 06:00:00
"Auckland, North Shore Albany Ews","20130222:0600",0,1,"H",2013-02-22 06:00:00
"Auckland, North Shore Albany Ews","20130223:0600",0,1,"H",2013-02-23 06:00:00
"Auckland, North Shore Albany Ews","20130224:0600",0,1,"H",2013-02-24 06:00:00
"Auckland, North Shore Albany Ews","20130225:0600",0,1,"H",2013-02-25 06:00:00
"Auckland, North Shore Albany Ews","20130226:0600",0,1,"H",2013-02-26 06:00:00
"Auckland, North Shore Albany Ews","20130227:0600",0,1,"H",2013-02-27 06:00:00
"Auckland, North Shore Albany Ews","20130228:0600",0,1,"H",2013-02-28 06:00:00
"Auckland, North Shore Albany Ews","20130301:0600",0,1,"H",2013-03-01 06:00:00
"Auckland, North Shore Albany Ews","20130302:0600",0,1,"H",2013-03-02 06:00:00
"Auckland, North Shore Albany Ews","20130303:0600",0,1,"H",2013-03-03 06:00:00
"Auckland, North Shore Albany Ews","20130304:0600",0,1,"H",2013-03-04 06:00:00
"Auckland, North Shore Albany Ews","20130305:0600",0,1,"H",2013-03-05 06:00:00
"Auckland, North Shore Albany Ews","20130306:0600",0,1,"H",2013-03-06 06:00:00
"Auckland, North Shore Albany Ews","20130307:0600",0,1,"H",2013-03-07 06:00:00
"Auckland, North Shore Albany Ews","20130308:0600",0,1,"H",2013-03-08 06:00:00
"Auckland, North Shore Albany Ews","20130309:0600",0,1,"H",2013-03-09 06:00:00
"Auckland, North Shore Albany Ews","20130310:0600",0,1,"H",2013-03-10 06:00:00
"Auckland, North Shore Albany Ews","20130311:0600",0,1,"H",2013-03-11 06:00:00
"Auckland, North Shore Albany Ews","20130312:0600",0,1,"H",2013-03-12 06:00:00
"Auckland, North Shore Albany Ews","20130313:0600",0,1,"H",2013-03-13 06:00:00
"Auckland, North Shore Albany Ews","20130314:0600",0,1,"H",2013-03-14 06:00:00
"Auckland, North Shore Albany Ews","20130315:0600",0,1,"H",2013-03-15 06:00:00
"Auckland, North Shore Albany Ews","20130316:0600",0,1,"H",2013-03-16 06:00:00
"Auckland, North Shore Albany Ews","20130317:0600",4.3,1,"H",2013-03-17 06:00:00
"Auckland, North Shore Albany Ews","20130318:0600",0,1,"H",2013-03-18 06:00:00
"Auckland, North Shore Albany Ews","20130319:0600",0,1,"H",2013-03-19 06:00:00
"Auckland, North Shore Albany Ews","20130320:0600",0,1,"H",2013-03-20 06:00:00
"Auckland, North Shore Albany Ews","20130321:0600",0,1,"H",2013-03-21 06:00:00
"Auckland, North Shore Albany Ews","20130322:0600",0,1,"H",2013-03-22 06:00:00
"Auckland, North Shore Albany Ews","20130323:0600",0,1,"H",2013-03-23 06:00:00
"Auckland, North Shore Albany Ews","20130324:0600",0,1,"H",2013-03-24 06:00:00
"Auckland, North Shore Albany Ews","20130325:0600",0,1,"H",2013-03-25 06:00:00
"Auckland, North Shore Albany Ews","20130326:0600",0,1,"H",2013-03-26 06:00:00
"Auckland, North Shore Albany Ews","20130327:0600",0,1,"H",2013-03-27 06:00:00
"Auckland, North Shore Albany Ews","20130328:0600",0,1,"H",2013-03-28 06:00:00
"Auckland, North Shore Albany Ews","20130329:0600",0,1,"H",2013-03-29 06:00:00
"Auckland, North Shore Albany Ews","20130330:0600",0,1,"H",2013-03-30 06:00:00
"Auckland, North Shore Albany Ews","20130331:0600",5.4,1,"H",2013-03-31 06:00:00
"Auckland, North Shore Albany Ews","20130401:0600",0,1,"H",2013-04-01 06:00:00
"Auckland, North Shore Albany Ews","20130402:0600",0,1,"H",2013-04-02 06:00:00
"Auckland, North Shore Albany Ews","20130403:0600",0,1,"H",2013-04-03 06:00:00
"Auckland, North Shore Albany Ews","20130404:0600",0,1,"H",2013-04-04 06:00:00
"Auckland, North Shore Albany Ews","20130405:0600",0,1,"H",2013-04-05 06:00:00
"Auckland, North Shore Albany Ews","20130406:0600",0,1,"H",2013-04-06 06:00:00
"Auckland, North Shore Albany Ews","20130407:0600",0,1,"H",2013-04-07 06:00:00
"Auckland, North Shore Albany Ews","20130408:0600",0,1,"H",2013-04-08 06:00:00
"Auckland, North Shore Albany Ews","20130409:0600",0,1,"H",2013-04-09 06:00:00
"Auckland, North Shore Albany Ews","20130410:0600",0.1,1,"H",2013-04-10 06:00:00
"Auckland, North Shore Albany Ews","20130411:0600",0,1,"H",2013-04-11 06:00:00
"Auckland, North Shore Albany Ews","20130412:0600",0,1,"H",2013-04-12 06:00:00
"Auckland, North Shore Albany Ews","20130413:0600",0,1,"H",2013-04-13 06:00:00
"Auckland, North Shore Albany Ews","20130414:0600",0,1,"H",2013-04-14 06:00:00
"Auckland, North Shore Albany Ews","20130415:0600",0,1,"H",2013-04-15 06:00:00
"Auckland, North Shore Albany Ews","20130416:0600",0,1,"H",2013-04-16 06:00:00
"Auckland, North Shore Albany Ews","20130417:0600",0,1,"H",2013-04-17 06:00:00
"Auckland, North Shore Albany Ews","20130418:0600",0,1,"H",2013-04-18 06:00:00
"Auckland, North Shore Albany Ews","20130419:0600",0,1,"H",2013-04-19 06:00:00
"Auckland, North Shore Albany Ews","20130420:0600",1.7,1,"H",2013-04-20 06:00:00
"Auckland, North Shore Albany Ews","20130421:0600",0,1,"H",2013-04-21 06:00:00
"Auckland, North Shore Albany Ews","20130422:0600",0,1,"H",2013-04-22 06:00:00
"Auckland, North Shore Albany Ews","20130423:0600",0,1,"H",2013-04-23 06:00:00
"Auckland, North Shore Albany Ews","20130424:0600",1.4,1,"H",2013-04-24 06:00:00
"Auckland, North Shore Albany Ews","20130425:0600",0,1,"H",2013-04-25 06:00:00
"Auckland, North Shore Albany Ews","20130426:0600",0,1,"H",2013-04-26 06:00:00
"Auckland, North Shore Albany Ews","20130427:0600",0,1,"H",2013-04-27 06:00:00
"Auckland, North Shore Albany Ews","20130428:0600",0,1,"H",2013-04-28 06:00:00
"Auckland, North Shore Albany Ews","20130429:0600",0,1,"H",2013-04-29 06:00:00
"Auckland, North Shore Albany Ews","20130430:0600",0,1,"H",2013-04-30 06:00:00
"Auckland, North Shore Albany Ews","20130501:0600",0,1,"H",2013-05-01 06:00:00
"Auckland, North Shore Albany Ews","20130502:0600",0,1,"H",2013-05-02 06:00:00
"Auckland, North Shore Albany Ews","20130503:0600",0,1,"H",2013-05-03 06:00:00
"Auckland, North Shore Albany Ews","20130504:0600",0.2,1,"H",2013-05-04 06:00:00
